"x.1" "x.2" "x.3" "gr" "gr_quanti"
"70" -3.55416045725491 -0.482352712093735 TRUE "g1" 0
"71" 3.81591542379354 3.39170878246385 FALSE "g1" 0
"72" -1.7550135706398 1.3561092182323 TRUE "g1" 0
"73" -0.794009306251695 3.49998170521203 FALSE "g1" 0
"74" -1.5844887017119 0.168585257568277 TRUE "g1" 0
"75" 1.13928873765973 4.54154289172132 FALSE "g1" 0
"76" -0.776845886295969 2.40758116104625 TRUE "g1" 0
"77" 1.01058145640597 4.42541868325376 TRUE "g1" 0
"78" -3.22280743017385 1.11973159480656 TRUE "g1" 0
"79" -0.51886739808342 -3.71915710777832 FALSE "g1" 0
"80" -0.141418271308349 1.59276110795612 FALSE "g1" 0
"81" -1.97897127180264 2.31946308749152 FALSE "g1" 0
"82" 0.968510357366687 -2.00623040360585 FALSE "g1" 0
"83" 0.431550766369746 -1.04244684135881 FALSE "g1" 0
"84" -0.599111237461953 -2.22076982513715 FALSE "g1" 0
"85" 1.37221498387289 2.37955123074301 TRUE "g1" 0
"86" -0.526987168365648 2.59450672373707 FALSE "g1" 0
"87" 2.86693976111329 0.0502709763421197 FALSE "g1" 0
"88" -3.84352069254813 0.667470481624687 TRUE "g1" 0
"89" 2.01321702027847 -0.858486286168328 FALSE "g1" 0
"90" 0.581280622255955 1.05774486877609 FALSE "g1" 0
"91" 4.01999047121504 3.01719823210236 TRUE "g1" 0
"92" -2.72394346178481 -1.53430707195454 TRUE "g1" 0
"93" 1.98984803971455 2.81192859096739 TRUE "g1" 0
"94" 3.17857884495847 1.7450247835395 TRUE "g1" 0
"95" -0.697181165727472 3.5289377750878 TRUE "g1" 0
"96" -0.130984752182734 0.33931485697512 TRUE "g1" 0
"97" -0.119426279924014 -0.748467261598074 TRUE "g1" 0
"98" -0.530459580621146 -1.74895987869134 FALSE "g1" 0
"99" 2.89669975588303 -0.544444595866487 TRUE "g1" 0
"100" 1.40626860856685 1.05400425372292 FALSE "g1" 0
"101" -1.01137840977938 1.8836335754635 FALSE "g1" 0
"102" 1.71010684202043 -1.43318930295152 FALSE "g1" 0
"103" -0.387339160902348 1.80471960360253 TRUE "g1" 0
"104" 1.22970024888122 -1.42329962266773 TRUE "g1" 0
"105" -0.0329304368092664 2.2324463324567 FALSE "g1" 0
"106" -1.5014353758535 1.58377285168977 FALSE "g1" 0
"107" -1.13445378866049 6.11416820025663 TRUE "g1" 0
"108" 0.0690656749121527 -3.21366087828928 FALSE "g1" 0
"109" 0.576814442602585 -1.21591852227127 FALSE "g1" 0
"110" -1.2599023928424 1.98095528394907 TRUE "g1" 0
"111" 3.36145264194244 0.857036670810706 FALSE "g1" 0
"112" -0.881130694237366 -1.07615263853785 FALSE "g1" 0
"113" 0.70473794487062 2.2171769657197 FALSE "g1" 0
"114" -2.3816943432325 -0.197258687414924 TRUE "g1" 0
"115" -0.330171431473901 -0.00129357941756014 FALSE "g1" 0
"116" 1.14890941662719 1.2691880863386 FALSE "g1" 0
"117" -3.56267918663352 -1.28375235914311 TRUE "g1" 0
"118" 2.75064486858556 5.04636016620578 FALSE "g1" 0
"119" 2.39190288625326 -1.88142140920291 TRUE "g1" 0
"120" -1.3224198552313 -0.101607107799465 FALSE "g1" 0
"121" 0.786269432267226 1.51848454143397 FALSE "g1" 0
"122" 3.33992246808486 1.51871303954316 TRUE "g1" 0
"123" 1.08516965989444 -0.562165910079242 TRUE "g1" 0
"124" 0.147555106256 3.34205460646643 FALSE "g1" 0
"125" 0.706072566392668 0.599048495839983 FALSE "g1" 0
"126" -1.02053560641862 -0.736087476353427 TRUE "g1" 0
"127" -4.04336491997692 -1.8608374574512 TRUE "g1" 0
"128" 1.89596373018218 1.112658956432 FALSE "g1" 0
"129" -0.924429261396477 -1.23837128384334 TRUE "g1" 0
"130" -2.70549325946159 -1.70505700543131 FALSE "g1" 0
"131" 0.597586908645418 -0.0147805224862825 FALSE "g1" 0
"132" 2.96090944461195 -1.07314234554844 FALSE "g1" 0
"133" -0.957108547685787 0.491595873074637 TRUE "g1" 0
"134" 0.394812333590551 2.41619476917253 FALSE "g1" 0
"135" 0.194220691385091 0.811505559929261 TRUE "g1" 0
"136" -0.755248061469523 -4.34127424030567 TRUE "g1" 0
"137" 0.394592714609464 1.10474566059306 FALSE "g1" 0
"138" -2.88294563656682 1.69070176066184 TRUE "g1" 0
"139" -2.99344235456482 0.977929995778411 TRUE "g1" 0
"140" 1.18819518783253 2.77445118271371 FALSE "g1" 0
"141" 0.0283159676811235 -1.64396204154568 FALSE "g1" 0
"142" 2.81080478466994 2.30842201405671 TRUE "g1" 0
"143" -1.01356987517625 -1.45788445884381 FALSE "g1" 0
"144" -4.63703853053447 -0.14843838865254 FALSE "g1" 0
"145" -0.0466779824033189 -1.58531370869748 TRUE "g1" 0
"146" 0.957157295020923 0.668940803034423 TRUE "g1" 0
"147" 0.900135906356391 0.143028990885727 FALSE "g1" 0
"148" -1.64818661384327 0.663084929036559 TRUE "g1" 0
"149" -1.40879831675112 0.954216066084014 TRUE "g1" 0
"150" -2.46159892872994 0.339806462304622 FALSE "g1" 0
"151" -1.58520545876316 0.19084998455642 FALSE "g1" 0
"152" -1.33974514027832 -0.872044814756575 TRUE "g1" 0
"153" 3.24430988531597 0.8993911741255 FALSE "g1" 0
"154" 0.0555015390128128 -2.73351615204204 FALSE "g1" 0
"155" 0.423045901691509 3.08015435376852 TRUE "g1" 0
"156" 1.6784641400845 0.957925386702002 FALSE "g1" 0
"157" -1.0873229609309 1.04156427741231 TRUE "g1" 0
"158" -1.23053325046101 0.733964827443976 TRUE "g1" 0
"159" 1.29578183865808 3.0759500928785 TRUE "g1" 0
"160" -0.0724969431073688 4.57112165249129 FALSE "g1" 0
"161" -1.2715747858383 -0.348944456448782 FALSE "g1" 0
"162" 1.68064594283259 -0.841128608258643 FALSE "g1" 0
"163" 1.11953075597841 -1.91411014352581 FALSE "g1" 0
"164" -2.98285810174659 -1.04053418020771 TRUE "g1" 0
"165" 2.19895477978313 2.39542984639813 FALSE "g1" 0
"166" -1.0546960966065 -1.3201042631836 TRUE "g1" 0
"167" -1.7127017394308 2.77951997041511 FALSE "g1" 0
"168" -1.59097891485153 1.68015765449008 TRUE "g1" 0
"169" -1.58199201603155 -0.181354250369268 FALSE "g1" 0
"170" 1.03188994087364 0.325399021703658 TRUE "g1" 0
"171" 1.22321387234375 2.99521815773958 FALSE "g1" 0
"172" -0.456538306826614 -2.1843857290515 FALSE "g1" 0
"173" 1.75599478186749 -1.58308314304109 TRUE "g1" 0
"174" 0.804033178361801 1.29743320167341 FALSE "g1" 0
"175" 3.18961234144438 3.9143128268149 TRUE "g1" 0
"176" 0.848103302763093 0.075088677606519 FALSE "g1" 0
"177" 2.94233233747715 -0.931225997515351 FALSE "g1" 0
"178" 2.06782310658643 2.60686784883371 TRUE "g1" 0
"179" -5.33460495395303 -1.58963056202355 FALSE "g1" 0
"180" 0.525845542675487 -0.0731963050603408 TRUE "g1" 0
"181" -2.44861010048768 3.09834310901229 TRUE "g1" 0
"182" -1.31594995068354 1.87838033500074 FALSE "g1" 0
"183" 0.0558369123597401 -0.339117200962287 TRUE "g1" 0
"184" 0.49543509564084 -1.78327322293316 TRUE "g1" 0
"185" 2.37206363092335 4.44166307867639 FALSE "g1" 0
"186" 1.4008182932958 2.38053028530914 FALSE "g1" 0
"187" 2.66128818492314 1.3932434482435 FALSE "g1" 0
"188" 0.666869818710088 4.03696793151124 FALSE "g1" 0
"189" 1.18663123422087 3.12896090725687 FALSE "g1" 0
"190" 0.418239229576427 -0.676132081527462 TRUE "g1" 0
"191" -2.41857653068543 -1.20052049723616 FALSE "g1" 0
"192" -2.22097792798046 2.8881943889841 TRUE "g1" 0
"193" 0.0987629246925276 -1.02325673472109 FALSE "g1" 0
"194" -1.90855192759334 0.422610773162858 FALSE "g1" 0
"195" -2.82364741608446 0.670405484103887 FALSE "g1" 0
"196" -0.731724988342661 0.183498760631805 TRUE "g1" 0
"197" 1.49635249528992 -1.88033607458234 TRUE "g1" 0
"198" 2.01880550821855 1.6389211841107 FALSE "g1" 0
"199" 3.09612305564432 1.59340161862296 FALSE "g1" 0
"200" -0.00842951260811275 5.59430207697014 FALSE "g1" 0
"201" 0.208677762583685 0.173166232441385 FALSE "g1" 0
"202" -3.91947832002068 -0.279322364990922 TRUE "g1" 0
"203" 2.17079394655763 0.55906237934725 FALSE "g1" 0
"204" -1.25090484571517 1.17373013837008 FALSE "g1" 0
"205" -0.0207229495926993 -0.904602013916705 TRUE "g1" 0
"206" -0.45372334812214 2.89551516822778 FALSE "g1" 0
"207" 2.13351616973632 4.1339587550474 TRUE "g1" 0
"208" -1.1091636318284 3.92166884803897 TRUE "g1" 0
"209" 1.32753939835838 -2.78386017942556 FALSE "g1" 0
"210" 2.39604831055868 -2.07742283146419 TRUE "g1" 0
"211" 5.09057727443795 -0.324063527862595 TRUE "g1" 0
"212" 2.03458031558175 1.33949494990445 TRUE "g1" 0
"213" 2.67289329019397 -1.44579615255311 FALSE "g1" 0
"214" 2.20013172252179 -2.34661651535508 TRUE "g1" 0
"215" 0.330001670267267 0.931968784748268 TRUE "g1" 0
"216" 1.33321116274584 0.398577370653543 FALSE "g1" 0
"217" 1.00060683055983 -3.12839559426765 FALSE "g1" 0
"218" -0.291428588429195 0.524443029823814 FALSE "g1" 0
"219" 0.584207466429165 4.38578254334441 FALSE "g1" 0
"220" -0.443298321529401 -0.727313770670253 TRUE "g1" 0
"221" 1.01908781994893 2.95372488804753 FALSE "g1" 0
"222" 0.575437445382954 2.51257166679423 TRUE "g1" 0
"223" -0.597843351212544 2.19087652724038 TRUE "g1" 0
"224" 1.09228218103314 -1.17860020553503 FALSE "g1" 0
"225" 3.77877502755574 1.69456253233717 TRUE "g1" 0
"226" 0.199035430058865 2.42761416031194 FALSE "g1" 0
"227" -0.294386804880384 2.19309839866133 TRUE "g1" 0
"228" 2.29436475663702 3.09838402554355 TRUE "g1" 0
"229" -0.288096704374432 -1.02321374659742 FALSE "g1" 0
"230" -0.339950062761957 4.09353510793732 FALSE "g1" 0
"231" 0.786309786494734 2.81140002932393 FALSE "g1" 0
"232" -0.496054510294002 2.09775735110772 FALSE "g1" 0
"233" 1.79892736604166 -3.27681762427722 TRUE "g1" 0
"234" 3.58014507646919 1.81859787695876 TRUE "g1" 0
"235" 1.20548929191896 -4.08375534362846 FALSE "g1" 0
"236" -0.563174755789518 0.879240935728614 FALSE "g1" 0
"237" -1.66782806744874 0.392552513440572 FALSE "g1" 0
"238" 0.643136308831933 1.60237086277575 FALSE "g1" 0
"239" -0.451548985680524 3.74277920778982 FALSE "g1" 0
"240" -0.586487860194047 1.39754055134457 FALSE "g1" 0
"241" -0.659202563084567 -1.67433981145292 TRUE "g1" 0
"242" 1.12955233614348 -2.71062288985727 FALSE "g1" 0
"243" -1.19079269533982 2.55277780087556 TRUE "g1" 0
"244" 1.40543292512145 2.03572679255389 FALSE "g1" 0
"245" -0.921435965983313 3.09628051385193 FALSE "g1" 0
"246" 3.15836026390022 -0.784349670710954 FALSE "g1" 0
"247" -4.05852954464439 0.384488121530889 FALSE "g1" 0
"248" 3.17940998458175 -4.87578822731711 TRUE "g1" 0
"249" -1.68363085048467 1.52635078415825 FALSE "g1" 0
"250" 2.57352572005985 1.90482703793388 TRUE "g1" 0
"251" 1.67589471606222 -0.906760776057338 FALSE "g1" 0
"252" 1.73810675305442 0.904304550655407 FALSE "g1" 0
"253" -0.22550974672307 1.18365434691137 TRUE "g1" 0
"254" 1.24875626029963 -0.146941145926327 FALSE "g1" 0
"255" -2.53881849701774 0.810831161435353 TRUE "g1" 0
"256" -3.17965021166974 2.48335074564846 FALSE "g1" 0
"257" 1.40225928882544 -0.587612215039665 FALSE "g1" 0
"258" -0.857411430534064 0.340499346832699 FALSE "g1" 0
"259" -0.696262193683702 0.648410550077343 FALSE "g1" 0
"260" 0.659173752503493 1.9050021652071 TRUE "g1" 0
"261" -0.241617468561844 -0.966879938443397 FALSE "g1" 0
"262" -1.94144062637747 1.2472879047632 TRUE "g1" 0
"263" 0.802222108486464 2.29039240319944 TRUE "g1" 0
"264" -1.66918419837262 5.16121293563287 FALSE "g1" 0
"265" -0.0679420226566232 3.98413243979903 FALSE "g1" 0
"266" 1.37543527249853 4.05382470387823 TRUE "g1" 0
"267" -5.59847503465313 1.42791716405449 TRUE "g1" 0
"268" 2.21486220130049 0.0899406119930587 FALSE "g1" 0
"269" 4.65370193766333 0.793478877346952 TRUE "g1" 0
"270" 2.67518628550204 0.293546793070088 FALSE "g1" 0
"271" -1.13844132505113 0.305421458188297 FALSE "g1" 0
"272" 1.74549831293488 1.1657858518789 TRUE "g1" 0
"273" -1.41815123681341 3.17848334649923 FALSE "g1" 0
"274" 1.05425161577705 3.49325904955591 TRUE "g1" 0
"275" -3.87529528153857 -1.82336970409139 FALSE "g1" 0
"276" 0.348836901708574 0.520375648255288 FALSE "g1" 0
"277" 1.90182336407386 2.81208972545291 FALSE "g1" 0
"278" -2.57133194563472 2.29712790578728 TRUE "g1" 0
"279" -3.06790708493591 0.0382310629251751 FALSE "g1" 0
"280" 1.44729083587077 0.249548189315356 FALSE "g1" 0
"281" 2.00613577768597 1.68187936960328 TRUE "g1" 0
"282" 0.776426870144881 1.31697364688427 FALSE "g1" 0
"283" 0.668420511367895 5.19923301227208 TRUE "g1" 0
"284" -1.38391442608226 -0.535526232510921 FALSE "g1" 0
"285" 2.53127710366799 1.13970467694029 TRUE "g1" 0
"286" 0.833167336847101 3.61171042990955 TRUE "g1" 0
"287" -0.558381249550268 1.22557405818 TRUE "g1" 0
"288" -1.9901648057928 1.84181994899119 FALSE "g1" 0
"289" 0.0102943438465174 1.18169604422644 FALSE "g1" 0
"290" -1.47697553825292 0.240318616566277 FALSE "g1" 0
"291" -0.262147144197648 0.0371191659786647 FALSE "g1" 0
"292" -2.93072444416068 3.93905506373322 FALSE "g1" 0
"293" -0.94732545085837 -0.339538638144983 TRUE "g1" 0
"294" -1.54929375663208 3.01848734374538 TRUE "g1" 0
"295" 3.0354147609258 1.64681179058123 TRUE "g1" 0
"296" 1.18844409750527 1.89568099814965 TRUE "g1" 0
"297" 0.623672679374422 2.08082102272586 FALSE "g1" 0
"298" -0.387729388696273 0.314922599378604 FALSE "g1" 0
"299" -1.18249625477395 4.09066236040703 FALSE "g1" 0
"300" 3.03310367562438 2.05567839959624 FALSE "g1" 0
"301" 0.870834700141522 1.01209003048003 TRUE "g1" 0
"302" 0.827064912257465 1.82787157705126 TRUE "g1" 0
"303" -1.06567658529592 -1.84714735575922 TRUE "g1" 0
"304" 1.27857753593678 2.81041583168173 FALSE "g1" 0
"305" -3.60181546906525 -1.71192674896465 FALSE "g1" 0
"306" 1.6220510869774 1.65501905843864 TRUE "g1" 0
"307" -1.25082490740748 2.73638013253662 FALSE "g1" 0
"308" -2.96336003904513 0.648852091308719 TRUE "g1" 0
"309" 1.33270125407929 -0.00635531808726619 TRUE "g1" 0
"310" 0.852552606058769 10.1068485770416 TRUE "g1" 0
"311" -0.239753396978411 1.62853316622147 FALSE "g1" 0
"312" -3.21973041856662 2.1594487254906 TRUE "g1" 0
"313" 1.54826825188904 3.51617911170161 FALSE "g1" 0
"314" -1.49337325621377 2.00162645333324 TRUE "g1" 0
"315" 3.53424516835457 -0.277772100181031 FALSE "g1" 0
"316" -0.44671769220016 -2.08852549281571 TRUE "g1" 0
"317" -0.397973105731946 0.98022451740241 FALSE "g1" 0
"318" -1.16300796617213 -0.734616821279635 TRUE "g1" 0
"319" 0.0349792475632116 -0.653392251468127 TRUE "g1" 0
"320" 4.63835175215984 1.33424066742725 TRUE "g1" 0
"321" -1.72179749969592 1.28824304057274 TRUE "g1" 0
"322" 3.89601255053695 2.26270851829085 FALSE "g1" 0
"323" 1.26747349125121 -1.98756767286114 FALSE "g1" 0
"324" 1.74126943126645 2.1983009024947 FALSE "g1" 0
"325" 0.370526871004351 0.887001310767181 FALSE "g1" 0
"326" -0.0222841083134658 -0.139747428126084 FALSE "g1" 0
"327" 1.27102352893646 -0.731692069109551 FALSE "g1" 0
"328" -0.069812577011933 -0.31930303129517 FALSE "g1" 0
"329" -1.26497119656055 -1.08485365190072 TRUE "g1" 0
"330" -1.6369739069139 2.30126080208726 FALSE "g1" 0
"331" 1.31293194867411 -1.51161773395704 TRUE "g1" 0
"332" 0.794676690323113 2.56012852586657 TRUE "g1" 0
"333" -1.17387358722061 0.272781748326783 TRUE "g1" 0
"334" -2.19103043353802 2.34525558747037 TRUE "g1" 0
"335" 0.197757688902013 1.47801148516713 FALSE "g1" 0
"336" 0.323682388582468 4.50848164178857 TRUE "g1" 0
"337" 2.13979690062084 4.97306487993934 FALSE "g1" 0
"338" 1.37273867667699 0.953955621543719 TRUE "g1" 0
"339" -0.214640466081506 -1.69058219785107 FALSE "g1" 0
"340" 1.07166384459293 -0.167767168942223 TRUE "g1" 0
"341" -1.70654588061083 -0.565811692496898 FALSE "g1" 0
"342" -1.20514510960798 0.483506439859678 TRUE "g1" 0
"343" -0.547307486306775 -0.103943770693052 FALSE "g1" 0
"344" 5.60404062342947 -1.84678889745936 TRUE "g1" 0
"345" 0.350476084707252 2.09769932709523 TRUE "g1" 0
"346" -1.20819479275981 2.18210143520605 TRUE "g1" 0
"347" 0.888535676052488 3.47120949505993 FALSE "g1" 0
"348" 2.08681966834124 -0.355331107112986 FALSE "g1" 0
"349" -1.95275634330863 3.52922522187465 TRUE "g1" 0
"350" -0.124604093656222 -0.796322928168401 FALSE "g1" 0
"351" -0.292329082614829 0.946580543858481 FALSE "g1" 0
"352" 1.4347460218836 1.91208173373738 FALSE "g1" 0
"353" -0.859448966916621 5.22408707573851 TRUE "g1" 0
"354" 0.227451674549805 -0.67020883564605 FALSE "g1" 0
"355" -0.635299753667849 -0.491576130611618 TRUE "g1" 0
"356" 1.85353860820809 0.329112205372026 FALSE "g1" 0
"357" 2.14083827942623 3.7929136094282 TRUE "g1" 0
"358" 1.37023789453356 -2.03607340230909 TRUE "g1" 0
"359" 2.79300181226841 0.32273294704593 FALSE "g1" 0
"360" -0.292449041249948 4.98159385504864 FALSE "g1" 0
"361" 0.644796366884694 0.246485119833896 TRUE "g1" 0
"362" 3.82341162947088 5.90857723605804 TRUE "g1" 0
"363" -1.76402202863118 0.514063707564288 FALSE "g1" 0
"364" 2.57815564793945 3.81812766314946 FALSE "g1" 0
"365" -3.5686648260972 2.41780158357753 TRUE "g1" 0
"366" 0.798920993052017 -1.95076051573363 FALSE "g1" 0
"367" 1.46458591981131 -1.22438891930467 FALSE "g1" 0
"368" -2.02036763329886 3.74886318322285 FALSE "g1" 0
"369" -2.3177060534195 -1.02074080225358 FALSE "g1" 0
"370" -0.233406698977049 0.00187338145153804 FALSE "g1" 0
"371" 1.06909424470163 0.488957097287971 FALSE "g1" 0
"372" -2.11809918820634 1.89056963345483 TRUE "g1" 0
"373" -4.60520390330497 2.30392803888429 TRUE "g1" 0
"374" -1.6099597387631 2.29180852245404 FALSE "g1" 0
"375" 0.0134694659693489 0.528755684193325 TRUE "g1" 0
"376" 0.277722100244347 -0.816073997085073 TRUE "g1" 0
"377" 1.37511962741713 -0.0865760472607497 TRUE "g1" 0
"378" -0.461843468093422 4.52409448998229 FALSE "g1" 0
"379" -1.18202473505854 2.02753913313648 TRUE "g1" 0
"380" 1.11306476285704 3.23028972423811 TRUE "g1" 0
"381" -0.455203622949924 0.333665812403451 FALSE "g1" 0
"382" -0.843426262271949 -1.6281798210613 FALSE "g1" 0
"383" 2.73737320017032 4.66825086328464 FALSE "g1" 0
"384" -3.48502880026112 -3.47876026651733 TRUE "g1" 0
"385" -1.3112163803193 2.90114315203475 FALSE "g1" 0
"386" -1.0280296201813 0.49716466014269 TRUE "g1" 0
"387" -0.814883124343857 -0.811057452676298 TRUE "g1" 0
"388" -0.886840310769326 0.923483974650224 TRUE "g1" 0
"389" 3.78717494659869 0.679736676117765 TRUE "g1" 0
"390" 1.5625900272744 -0.234304482430927 FALSE "g1" 0
"391" -1.3768043374963 2.05927957245666 FALSE "g1" 0
"392" 0.100148162124204 0.722858690884454 FALSE "g1" 0
"393" 0.654940455272502 1.31666433756791 FALSE "g1" 0
"394" -0.645179771897668 0.410648185766478 TRUE "g1" 0
"395" 0.997959701121881 1.05925426004024 TRUE "g1" 0
"396" -1.49570322107077 -1.19749252884885 FALSE "g1" 0
"397" -1.4975822397359 1.07037641046715 TRUE "g1" 0
"398" 1.950551404437 2.55528219928455 TRUE "g1" 0
"399" -0.383407620205387 2.62588706064279 FALSE "g1" 0
"400" -1.22337724497998 0.151157252689842 TRUE "g1" 0
"401" 3.45896940814232 0.981854051317295 FALSE "g2" 1
"402" 6.27257292550141 -0.953778182137704 FALSE "g2" 1
"403" 5.10044896962924 -2.64175261632596 TRUE "g2" 1
"404" 4.51245478306658 0.910345112907251 TRUE "g2" 1
"405" 3.63337594595038 1.16942968977458 TRUE "g2" 1
"406" 4.76228486134416 1.03392269663409 FALSE "g2" 1
"407" 3.95742672394072 1.50931423571815 TRUE "g2" 1
"408" 4.86734980458823 1.67347987063658 FALSE "g2" 1
"409" 4.40393964697851 0.614597351324852 TRUE "g2" 1
"410" 6.27480509578572 -1.2043622932999 FALSE "g2" 1
"411" 3.98023164433326 -0.47401775674964 TRUE "g2" 1
"412" 4.61996398658645 1.61817190802171 TRUE "g2" 1
"413" 4.40633677290111 -0.205479223912541 FALSE "g2" 1
"414" 4.23363862143646 1.67085341263987 FALSE "g2" 1
"415" 4.95415478430187 -0.294862267544559 TRUE "g2" 1
"416" 3.65047386077204 0.875901232627514 FALSE "g2" 1
"417" 4.88156845685842 1.26091078584656 TRUE "g2" 1
"418" 4.78218203193205 0.333374933546817 FALSE "g2" 1
"419" 4.24195752288546 -0.199616782765195 TRUE "g2" 1
"420" 5.11608675480969 0.920352187952133 FALSE "g2" 1
"421" 4.32201966013681 -0.133331528766902 TRUE "g2" 1
"422" 2.85431995059974 -0.343478268505175 TRUE "g2" 1
"423" 6.64593244176199 0.359084863589808 TRUE "g2" 1
"424" 4.04263422285859 -0.181668935956655 FALSE "g2" 1
"425" 5.02152356768624 0.996237402906938 TRUE "g2" 1
"426" 4.54161254454962 0.735825076720502 FALSE "g2" 1
"427" 4.01183715705021 -0.562867973242986 FALSE "g2" 1
"428" 5.94768779648054 -0.29980639686412 FALSE "g2" 1
"429" 5.4665867887424 -2.05734657823348 TRUE "g2" 1
"430" 6.00086805357769 -0.844670438483789 FALSE "g2" 1
"431" 5.59648070929653 -1.42187336602519 FALSE "g2" 1
"432" 6.1677081573436 -0.0643019746619455 FALSE "g2" 1
"433" 4.16144871795939 1.0950079069496 TRUE "g2" 1
"434" 5.85161871701418 -1.0514479024087 TRUE "g2" 1
"435" 4.96980095070654 -0.783290727051271 FALSE "g2" 1
"436" 3.0501454985495 -1.43132946344179 TRUE "g2" 1
"437" 4.44377495707708 -0.335541929492096 TRUE "g2" 1
"438" 6.76989690392021 -0.151305562660626 TRUE "g2" 1
"439" 4.95020848139399 0.402201573577878 FALSE "g2" 1
"440" 3.262433297988 -0.0166736808881607 FALSE "g2" 1
"441" 4.31168212606454 -0.631781151860411 TRUE "g2" 1
"442" 4.34063847540187 0.359304916709422 FALSE "g2" 1
"443" 4.72774331167877 0.53822378458395 TRUE "g2" 1
"444" 5.2668965734867 -1.44026757856284 TRUE "g2" 1
